BG,11.73,6.5266,51.47,Buy
BJ,4.08,12.1960,252.88,Buy
EXEL,0.96,36.2197,7.7,Buy
NI,1.68,12.3691,166.71,Buy
STN,2.97,15.4395,93.67,Buy
AZN,4.31,72.4708,82.3,Buy
AMG,20.44,10.9125,56.94,Buy
HTLD,0.86,5.8139,41.61,Hold
LTHM,2.46,7.7636,15.11,Buy
ARKO,0.32,12.0802,672.56,Buy
SHAK,0.4,40.7814,173.07,Hold
FR,1.39,23.1240,86.05,Buy
MLM,20.16,17.3490,73.19,Buy
POOL,14.95,16.8376,100.71,Buy
EVA,-0.54,63.6095,449.03,Buy
RSVR,0.09,15.1236,94.6,Buy
ARCH,24.91,2.8130,10.56,Buy
BNL,0.67,13.5892,59.58,Buy
VRE,-0.24,20.8697,166.85,Buy
ACU,2.51,10.8847,63.84,StrongBuy
FATE,-2.09,-0.0239,24.29,Hold
AMBA,-0.89,-21.2432,1.12,Buy
O,1.37,18.1380,64.52,Buy
PATH,0.45,-42.6349,2.86,Buy
NEWT,2.29,34.3281,319.82,Hold
EWTX,-1.84,-1.1595,1.81,Buy
CPS,-2.65,11.5358,0,Hold
XPEV,-0.93,-0.2916,46.86,Buy
SKY,4.22,7.1060,0.96,Buy
CPK,5.8,12.0543,89.73,Buy
INSP,-0.63,-119.7781,4.42,Buy
CGNX,1.11,35.0566,4.73,Hold
PRMW,0.95,10.0813,137.91,Buy
PRME,-1.71,-5.6159,10.6,Buy
ZUMZ,0.57,7.8021,65,Hold
ACMR,1.35,10.8097,9.71,Buy
KGC,0.36,5.5505,41.25,Buy
CRM,8.76,28.3003,23.93,Buy
AIRG,0.11,-6.9718,5.4,Buy
EWCZ,0.53,19.4168,278.68,Buy
HP,3.5,4.9716,20.12,Buy
SNAP,0.1,-13.7346,166.1,Hold
NSC,13.65,10.1607,123.92,Buy
LBTYA,-0.64,9.4477,80.89,Buy
IFNNY,2.9,8.1305,31.54,StrongBuy
DHT,1.58,5.6481,36.58,Buy
MIRM,0.21,-9.8373,391.59,StrongBuy
DINO,6.43,3.6567,33.92,Hold
BDX,13.54,19.1341,64.7,Buy
NWL,1.08,13.3049,184.43,Buy
DCTH,-1.05,-2.1521,280.27,Buy
GANX,-1.48,-1.1925,10.31,StrongBuy
TREE,1.9,-253.5025,298.33,Buy
LFUS,13.85,11.6248,44.87,Hold
INMD,3.05,11.9397,0.54,Buy
TBPH,-0.5,-5.9522,18.45,Buy
HD,15.12,14.3670,3707.34,Buy
MNRO,1.74,10.6737,88.27,Hold
LGF.B,-0.3,17.7315,399.61,Hold
TAP,5.07,10.2183,52.54,Hold
PBH,4.66,10.8258,90.21,StrongBuy
MRUS,-3.45,-5.4677,4.96,StrongBuy
NEON,0.3,-1.0642,0.69,Buy
MLP,0,-23.5174,0,Buy
PAR,-0.7,-22.8849,115.23,Buy
AGO,4.9,10.1206,34.28,Buy
DLB,3.77,20.3564,2.1,Buy
ITT,5.76,13.0556,20.97,Buy
STRA,4.05,16.1461,15.74,Buy
NETI,-0.25,7.3111,9.18,StrongBuy
FMS,2.42,10.8281,87.51,Sell
MRVL,2.35,41.3587,28.51,Buy
SRC,1.48,14.0073,84.1,Hold
CAKE,3.27,16.1890,564.61,Hold
ITCI,-0.69,-25.9829,2.96,Buy
EYPT,-1.95,-3.0563,11.22,Buy
PINC,2.37,5.9771,19.35,Hold
CRC,5.48,4.2087,31.9,StrongBuy
TTD,1.49,190.6767,12.21,Buy
BYRN,0.16,-21.0465,4.95,StrongBuy
TTMI,1.39,6.6202,58.11,Buy
DT,1.2,92.3918,4.61,Buy
DYN,-3.12,-2.2044,14.04,StrongBuy
TGS,-0.08,0.4592,32.52,Sell
WST,8.83,34.4442,11.33,Buy
PLSE,-0.9,-4.6017,15.9,Hold
CMS,3.35,13.8581,196.24,Buy
IMTX,-1.65,-10.4963,7.48,StrongBuy
FC,1.84,15.9881,23.34,Buy
WHR,17.4,10.2896,378.66,Hold
BRP,1.68,36.5861,126.44,Buy
BABA,9.98,0.0874,17.11,Buy
SWBI,1,6.0235,16.04,Buy
EXC,2.5,12.9650,169.96,Buy
FCN,8.07,16.9412,33.14,Buy
WWW,1.51,11.6885,354.16,Hold
HSON,2.44,8.6505,2.72,Buy
CHE,22.32,20.6945,14.8,StrongBuy
SMAR,0.66,-28.6502,12.34,Buy
BTAI,-2.34,-0.3484,1667.72,Buy
CMC,6.13,4.6781,33.09,Buy
TDS,-1.16,8.7540,76.03,Hold
AVO,0.66,23.6893,51.84,Buy
BATRK,-0.36,81.1433,290.56,Buy
ASGN,6.3,9.9671,56.72,Hold
ATNI,-0.06,7.3779,83.52,Buy
ARES,5.08,29.0978,279.77,Buy
ROKU,-2.65,-28.8745,25.61,Hold
PMVP,-1.92,-1.5270,5.96,StrongBuy
SYK,11.44,25.4314,77.39,Buy
NCLH,1.54,30.0765,90385.09,Buy
BVN,1.07,22.1553,22.56,Hold
ROST,5.7,17.1707,129.76,Buy
WSO,14.67,16.7792,28.34,Hold
BSM,1.58,6.4224,0.39,Buy
AVGO,45.77,18.7423,178.18,Buy
SAVA,-1.04,-7.4667,0,Buy
CAPL,0.8,9.4368,1664.48,Hold
DFIN,3.32,11.9426,70.35,Buy
FSLR,13.11,48.7053,8,Buy
MATX,7.05,5.2544,34.5,Hold
IOSP,6.87,11.4726,4.19,Buy
TITN,4.97,7.0148,124.97,Buy
GPK,2.87,6.7427,224.86,Buy
EYE,0.59,14.0884,112.08,Buy
HON,10.06,15.7631,124.93,Buy
DRI,9.73,15.1830,271.02,Buy
ADP,10.04,20.3927,100.91,Hold
EOG,12.85,5.1891,15.8,Buy
LAND,-0.33,15.8824,88.94,Buy
ALRM,1.96,33.0532,78.8,Buy
ALCO,-0.39,30.7088,49.04,Buy
DOCS,0.88,25.4726,1.58,Buy
FLT,19.55,14.0567,207.07,Buy
TM,11.45,5.3849,102.37,Buy
PSMT,4.26,8.2357,25.45,Buy
WW,0.46,13.8767,0,Hold
UBER,1.06,353.9418,113.8,Buy
TRS,2.15,12.2291,71.95,Buy
LZ,0.42,214.2771,6.06,Buy
DAC,29.05,1.8936,14.95,Buy
VMD,0.44,10.0914,15.63,Buy
AVAV,3.15,31.1258,27.2,Buy
VICI,2.56,16.7162,72.46,Buy
CNM,2.29,7.9400,79.26,Buy
GREE,2.3,-5.7273,0,Buy
ROK,13.32,21.9308,113.01,Hold
NVAX,-0.86,-0.9987,0,Hold
PAC,8.58,73.0094,239.24,Hold
TRV,17.14,11.4163,36.75,Hold
CASY,12.45,10.6213,59.51,Buy
SGH,2.25,11.1164,277.19,Buy
KEX,5.03,12.7750,37.72,StrongBuy
AYI,13.23,8.3964,30.08,Hold
TTC,5.29,12.7796,79.91,Hold
EQT,4.32,2.8322,38.78,Buy
STKS,0.66,13.4061,278.37,Buy
CWST,1.31,22.4808,108.66,Buy
SMP,3.66,6.1383,46.75,StrongBuy
CLBT,0.23,42.0529,77.39,Buy
CLDT,1.28,9.9291,59.78,Buy
CRUS,6.27,10.0712,8.75,Buy
NTGR,0.97,-6.8597,7.33,Buy
SSNC,5.21,11.4658,114.36,Buy
XMTR,0.08,-12.8723,88.1,Buy
SWTX,-4.13,-3.9082,1.69,Buy
IVT,0.15,14.4896,52.91,Hold
IVAC,-0.36,-1.1525,2.69,Buy
HLLY,0.36,14.9989,152.89,Buy
UNIT,0.41,7.5472,0,Hold
CWK,1.52,12.0831,221.17,Buy
AFG,11.77,7.9231,42.7,Hold
NVRO,-2.32,-6.0677,68.02,Hold
STER,1.34,15.4144,70.57,Buy
DEN,6.18,6.5602,6.25,Hold
OUST,-4.51,-0.2272,32.22,Buy
ABM,3.3,14.9253,77.93,Buy
CPE,8.23,2.7679,64.02,Buy
BIGC,0.1,-12.1837,1302.72,Hold
ACNT,1.57,52.5753,77.36,StrongBuy
BURL,7.45,19.1400,552.51,Buy
LH,14.95,10.0409,71.42,Buy
HLIO,3.71,14.9625,66.93,StrongBuy
RMNI,0.3,3.1529,0,Buy
EBR.B,0.83,4.7374,52.67,StrongBuy
FFIV,12.6,16.0308,11,Hold
MNSO,1.23,0.9449,10.01,Buy
WDC,3.59,-78.9055,62.73,Buy
MCRB,-1.6,-2.7962,941.53,Buy
AOSL,1.92,10.5448,8.91,Hold
MANU,-0.12,38.2310,696.89,Buy
GFS,2.69,10.9006,26.32,Buy
BVH,4.76,4.8315,341.18,Buy
CALX,1.66,40.3582,1.81,Buy
DAO,-0.23,-2.1726,0,StrongBuy
EQH,6.43,4.6485,92.07,Buy
JBHT,9.07,10.9673,46.15,Buy
IOVA,-1.41,-3.0354,13.95,Buy
LLY,12.64,55.6578,170,Buy
MOS,3.4,4.2122,30.55,Hold
CRS,4.76,16.1508,53.41,Buy
WIRE,18.6,2.9191,0,StrongBuy
TRNS,2.03,32.3017,56.48,Buy
WT,0.42,21.0335,46.5,Hold
EBS,0.45,-12.3140,96.19,Buy
RBC,9.54,19.1065,53.82,Hold
MGIC,1.15,8.5955,40.23,StrongBuy
HEES,4.9,10.8738,344.19,Buy
CSTM,2.3,11.0809,251.61,Buy
VEEV,5.52,74.0746,1.41,Buy
NXGN,1.33,29.2052,66.75,Hold
FUN,3.57,9.2946,0,Buy
XPOF,1.27,15.5781,0,Buy
BRC,4.36,10.1099,8.14,Buy
MEDP,9.69,24.7181,54.82,Buy
PRGS,4.7,14.5086,194.31,Buy
ALPN,-1.47,-6.3322,6.13,StrongBuy
WRB,5.66,9.3217,43.82,Buy
RLJ,0.34,11.0280,97.46,Buy
CVE,2.41,5.1939,41.43,Buy
CCL,0.94,37.1804,598.81,Buy
RDN,3.3,5.2435,39.28,Hold
PRG,3.45,4.3215,102.75,Buy
NTLA,-6.2,-5.6794,11.07,Buy
NEU,25.82,9.3988,109.6,Hold
DGICA,1.22,110.1661,7.2,Hold
ALIT,0.72,17.0699,59.91,Buy
AGIO,-5.11,-2.4170,8.19,Buy
DDI,1.85,1.6480,6.11,Buy
ALGT,10.65,6.2333,165.36,Hold
ONTF,0.05,-1.1491,3.27,Hold
HSY,10.31,16.9314,142.86,Hold
QLYS,4.96,31.0094,12.54,Hold
OSUR,-0.3,4.8675,3.91,Hold
CNP,1.62,12.6894,163.82,Buy
ESI,1.51,15.6936,87.98,Buy
PAYX,4.98,19.3469,25.36,Hold
MSI,12.44,19.2143,1857.55,Buy
LBRT,2.75,2.9184,25.63,Buy
URBN,3.35,9.0336,56.45,Hold
GVA,4.17,13.1527,54.81,Buy
BUD,3.72,43.1464,91.29,Buy
ENR,3.38,10.7336,2094.13,Hold
TDC,2.38,17.9630,299.54,Buy
TSM,6.06,2.1241,29.8,Buy
BKNG,170.26,17.7423,0,Buy
TDOC,-1.12,-1099.7303,69.09,Hold
BBCP,0.6,7.8402,144.48,StrongBuy
ADI,8.43,14.0905,19.57,Buy
AHH,0.42,17.7592,157.6,Buy
PAG,15.93,11.3424,165.96,Hold
WRBY,0.18,-33.5080,56.39,Buy
CPT,1.91,16.5388,73.92,Buy
HROW,0.82,80.3736,804.53,Buy
LSCC,2.44,52.9115,10.54,Buy
LDOS,7.38,12.2505,116.96,Buy
MGPI,6,16.4767,41.96,Buy
SYM,-0.04,-11.3956,23.48,Buy
CHRD,26.19,2.6912,8.84,Buy
APOG,4.43,7.4839,52.17,Hold
NKE,4.11,22.2765,86.72,Buy
OSTK,-0.93,514.7737,7.27,Hold
COOP,7.98,29.8616,192.16,Buy
SHOP,0.74,-191.8964,15.2,Buy
FSR,-0.31,-4.4773,168.13,Hold
MPW,0.85,11.4295,123.13,Hold
ALEX,1.07,17.7568,49.53,Hold
ZEUS,3.24,8.1383,51.23,Buy
HNI,2.6,12.4065,104.53,Buy
GMRE,0.04,13.7943,98.64,Buy
VECO,1.63,19.8844,50.73,Buy
G,3.3,11.0052,82.82,Buy
WSM,14.58,6.6176,85.78,Hold
PYPL,5.27,12.4279,57.02,Buy
AORT,0.08,39.2223,125.9,StrongBuy
LMND,-3.26,-2.8209,4.11,Hold
MCFT,2.54,2.4253,27.94,Buy
GLUE,-2.79,-1.1271,22.02,Buy
CCJ,1.14,32.0364,18.86,Buy
APD,12.74,19.0035,65.78,Buy
SKYW,4.56,9.2708,151.98,Hold
LKQ,4.39,9.8969,88.95,Buy
VERV,-3.69,-2.0504,16.74,Buy
BBSI,7.54,8.5162,11.87,StrongBuy
TRMR,0.19,4.4032,25.95,Buy
FAF,5.39,10.5292,46.84,Buy
ATOM,-0.54,-7.4777,18.9,Buy
CSCO,3.96,12.3331,18.92,Buy
NOVT,3.53,35.4037,73.81,Buy
RVTY,5.58,16.9620,57.27,Buy
BR,8.45,18.7848,163.02,Hold
EZPW,0.87,6.5066,83.38,StrongBuy
ASLE,1.11,206.5053,8.82,Buy
APH,3.21,18.1054,56.89,Buy
TZOO,0.89,6.4733,89.33,Buy
BIOX,0.72,13.4242,78.95,Buy
PCRX,3.95,12.6137,76.82,Buy
CLW,6.33,4.7179,94.32,Buy
EXP,15.25,10.0210,95.81,Buy
TALO,1.7,2.9347,59.12,Buy
WGO,7.57,5.4375,46.53,Buy
MKC,2.93,22.4736,99.01,Hold
MLAB,1.34,19.7652,47.65,Buy
APPS,0.95,10.9243,67.76,Buy
AMX,1.74,1.8622,107.29,Hold
SYY,4.73,16.7734,546.86,Buy
MOR,-2.09,-3.3116,887.68,Hold
LAMR,5.16,14.4562,395.59,Hold
AIT,9.87,12.4902,49.78,Buy
FERG,9.23,11.4461,110.82,Buy
MDT,5.46,14.8426,48.63,Buy
MSC,-0.1,-53.7485,318.98,Buy
MPLX,3.82,9.7042,158.54,Buy
MET,9.26,35.5059,350.83,Buy
VNT,3.16,9.8746,352.98,Buy
ASND,-0.01,-9.5000,302.26,Buy
WLDN,1.51,14.6039,64.56,StrongBuy
QTRX,-1.26,-15.2855,12.2,Buy
CNQ,6.08,4.8157,35.4,Buy
SXC,0.67,4.2225,77.27,Buy
WDFC,5.57,30.3964,70.11,Hold
BMEA,-3.75,-3.7438,5.67,Buy
GATX,7.1,14.7351,323.54,Buy
MLNK,0.27,30.1621,73.97,Hold
DBX,2.05,20.6732,0,Buy
VIST,4.82,3.8650,70.55,Buy
VUZI,-0.59,-4.8765,0.61,Buy
BTU,2.65,1.1762,9.83,Buy
ELME,0.09,17.1398,44.35,Hold
OLED,5,23.6442,2.31,Buy
EGRX,3.27,4.2146,28.75,StrongBuy
ZG,1.56,-64.5042,42,Buy
JBL,9.27,6.5567,137.89,Buy
CVGI,1.12,9.2428,132.81,StrongBuy
ATKR,16.47,5.4785,61.18,Buy
VTRS,2.88,5.9012,90.42,Hold
ESRT,0.13,13.4760,132.74,Hold
HSII,3.09,3.4866,19.04,Buy
REZI,1.68,4.8837,60.37,Hold
DXC,3.94,16.8689,152.26,Hold
EMR,4.92,12.1980,33.37,Buy
BLKB,4.49,38.8084,118.1,Hold
LEN,13.61,5.9820,20.56,Buy
AROC,0.83,10.2782,193.18,Buy
GMAB,13.25,0.0851,2.79,Buy
SEM,2.39,12.5674,328.58,Buy
RRR,2.65,7.7649,2664.09,Buy
DCI,3.51,13.9692,49.65,Hold
CHGG,1.14,18.1466,76.16,Hold
STOK,-2.57,-0.0679,2.06,Buy
ENB,2.08,11.2207,124.11,Buy
OKTA,1.47,-26.1341,27.89,Buy
AGRO,1.5,6.0065,116.12,Buy
EIG,3.56,6.0983,11.71,Buy
TPR,4.52,7.2390,144.63,Buy
STR,1.09,11.4993,23.47,Buy
APPF,2.07,-90.9475,18.86,Buy
WEC,4.92,14.2194,150.24,Buy
ECL,6.01,20.8278,119.61,Hold
INFU,0.23,15.7440,82.21,Buy
KLXE,2.98,3.2293,884.89,Buy
SAIA,15.34,18.4391,7.75,Buy
CW,10.01,14.8970,60.75,Buy
CTO,-0.14,16.0602,113.3,Buy
AVNT,2.94,11.5506,92.68,Buy
ICUI,7.47,17.0694,81.48,Buy
CLB,1.15,19.5025,107.33,Hold
TWIN,1.14,8.5349,23.84,Hold
GPRK,3.48,1.9187,362.68,Hold
EXAS,-1.07,-83.6105,84.13,Buy
BOOM,2.64,8.7873,29.22,Buy
DORM,6.06,15.6738,68.88,Buy
HALO,3.7,16.4586,1012.75,Buy
DLO,0.76,36.4499,1.02,Hold
NHI,2.97,12.5046,87.94,Hold
APA,5.81,4.6387,334.79,Buy
ENTG,3.59,22.2235,165.9,Buy
WOW,0.22,8.5914,220.64,Buy
HTHT,1.81,11.3989,304.79,Buy
BMY,7.88,8.4307,122.41,Buy
TU,0.87,10.7220,155.24,Buy
WY,1.34,16.7036,57.36,Buy
OM,-2.34,-3.2647,56.48,Buy
CEVA,0.49,-57.8791,3.53,Buy
SO,4.03,13.5507,180.74,Buy
RIO,4.21,5.5794,26.38,Buy
IRBT,-4.54,-4.0033,11.02,Hold
WU,1.7,6.0905,449,Hold
COP,9.89,5.4719,34.6,Buy
KNX,3.24,8.0773,34.11,Buy
PSTG,1.67,87.9593,27.77,Buy
ELS,1.79,24.4314,231.38,Buy
CUZ,0.45,11.9081,53.8,Buy
J,8.4,15.1427,54.38,Buy
BAX,3.09,11.3276,300.5,Hold
RTX,5.58,12.8070,49.84,Buy
VCTR,5.06,7.9515,95.61,Buy
ABG,31.61,6.4788,117.66,Buy
ACIW,1.38,16.5694,95.38,Buy
CABA,-1.65,-6.0210,2.41,Buy
MAS,3.97,10.9098,11703.57,Buy
ATIP,-14,-81.8629,549.63,Hold
ALC,3.15,22.7450,25.61,Buy
SCPH,-1.14,-4.4547,59.93,Buy
AMBC,0.18,8.7868,347.69,Buy
XNCR,-2.54,-5.1235,8.67,Buy
GOLD,1.13,6.9286,15.16,Buy
CDMO,0.09,115.5504,99.42,Buy
UPWK,0.64,-24.1117,120.54,Buy
CELC,-2.68,-1.7959,33.14,Buy
AMCX,6.02,4.1663,229.77,Hold
PWSC,0.97,42.3266,43.16,Buy
METC,1.36,3.9239,46.88,Buy
AMPS,0.17,29.4697,213.07,Buy
SWN,1.12,1.6469,64.74,Hold
OWL,0.79,15.0119,38.31,Buy
ARRY,1.44,17.8449,123.48,Buy
OIS,0.49,8.9271,23.29,Buy
JHX,0.64,14.1286,61.59,StrongBuy
JBLU,0.41,4.9827,125.16,Hold
ENPH,6.59,22.9243,135.78,Buy
ROG,5.8,18.3012,11.85,Buy
CRCT,0.32,19.4757,3.44,Hold
GLW,2.31,12.3976,73.05,Buy
SCI,3.79,11.9959,274.32,Buy
KRC,1.46,13.3216,80.06,Buy
SUN,5.06,10.1985,421.62,Buy
XRX,1.75,9.3333,91.79,Sell
VRTS,26.07,7.6044,40.39,Hold
PLRX,-3.43,-2.8270,2.73,StrongBuy
ELAN,0.91,11.7525,81.7,Hold
PCH,1.35,19.9130,47.22,Buy
HRB,4.62,7.5858,6044.81,Buy
DAVA,2.74,20.7159,11.91,Buy
GMED,2.6,15.0493,0,Hold
VC,9.7,11.8526,60.54,Buy
CVLG,4.87,7.3938,65.47,Buy
ANDE,3.54,7.2181,51.53,Buy
TMO,24.63,21.7343,77.47,Buy
CPSI,2.26,9.0557,65.18,Buy
SPHR,0.33,-16.1090,51.14,Hold
AZO,146.53,15.0506,0,Buy
EVRG,3.96,10.8406,135.12,Buy
THR,2.02,11.0540,29.63,StrongBuy
FWRD,5.21,7.8793,45.54,Buy
OLN,5.81,5.1785,124.22,Buy
TPB,2.52,8.3584,302.77,Buy
GPRE,1.74,-30.8091,89.77,Buy
BIIB,17.04,12.3156,45.57,Buy
MIDD,10.59,12.1351,91.97,Buy
VMC,8.12,18.3270,62.34,Buy
HPQ,3.45,7.2863,0,Hold
YUMC,2.59,13.6392,30.8,Buy
HIG,9.6,7.3355,30.83,Buy
NEXT,-0.7,-17.3192,0.49,Buy
MDLZ,3.53,16.9036,75.73,Buy
ONTO,4.65,23.2718,1.16,Buy
DAL,7.42,6.9348,353.7,Buy
DHR,9.73,19.9232,40.55,Buy
TDY,20.8,16.4702,39.07,Buy
HUBG,6.77,4.9101,32.12,Buy
KLAC,26.34,16.0815,207.66,Buy
MCO,11.44,29.9033,238.86,Buy
CTAS,15.79,25.4220,69.06,Buy
WPM,1.37,28.0909,0.1,Buy
SPOT,0.47,-47.7768,84.86,Buy
RPD,1.78,-87.5568,0,Buy
SCVL,3.44,6.2074,65.64,Buy
TROW,7.55,8.9673,4.05,Hold
GAMB,0.83,17.3348,1.79,Buy
AFYA,1.65,4.0630,82.18,Buy
CVCO,25.03,6.9456,2.93,Buy
AIRC,0.17,16.9077,164.13,Buy
IRTC,-2.1,-34.4326,57.75,Buy
CIEN,3.28,14.6183,54.79,Buy
SUPN,1.84,15.3638,4.59,Buy
WKME,0.1,-7.2797,3.71,Hold
LHX,13.43,14.9083,51.4,Buy
GRMN,5.68,15.8317,2.33,Hold
SNBR,2.15,12.2266,0,Hold
HCSG,0.78,13.7088,12.78,Hold
PLL,10.85,-2147.3485,0.49,Buy
UPST,0.6,-13.7451,160.92,Sell
LYTS,1.15,9.5331,19.82,Buy
IQV,11.62,19.9916,243.89,Buy
NXT,2.12,29.2674,26.44,Buy
EB,-0.1,-49.9797,204.57,Buy
EVRI,1.22,5.8582,409.57,Buy
THS,2.92,12.3957,101.87,Buy
BA,4.25,157.0717,0,Buy
CYBR,1.44,-49.3448,82.5,Buy
SU,4.23,2.8363,41.66,Buy
ANF,4.36,8.4148,151.66,Hold
FSTR,1.12,10.8028,71.66,Buy
BP,5.45,9.7049,70.91,Buy
HBIO,0.32,31.9355,63.94,Buy
MGNX,-2.22,-1.3669,20.01,Buy
KNSA,-0.42,25.7657,3.28,Buy
CNXN,3.57,10.2499,0.81,Buy
PAHC,1.31,8.8482,180.51,Hold
XPER,0.45,-5.9468,24.95,Buy
TTWO,7.97,23.1718,39.06,Buy
UAL,11.55,4.1796,465.17,Buy
XYL,3.98,24.8885,26.28,Buy
MCY,2,-8.2301,33.47,Buy
DCO,3.32,11.5562,50.81,Buy
UL,2.44,13.7586,140.09,Hold
BLFS,-0.96,-16.9350,12.66,Buy
SPG,6.36,15.9711,722.48,Buy
LXP,0.01,18.8357,64.95,Hold
DNB,1.1,12.7941,107.22,Buy
SXT,3.4,13.8428,70.3,Buy
SBUX,3.83,19.9769,0,Buy
BALY,0.62,10.2677,459.05,Hold
ADUS,4.73,14.3980,20,StrongBuy
BPMC,-7.49,-5.0003,76.61,Buy
KMX,3.69,35.5654,333.88,Hold
GLBE,-0.62,206.9364,2.44,Buy
WTTR,1.36,4.8794,14.11,Buy
GIL,3.12,9.5108,63.77,Buy
PSO,0.61,15.7582,34.17,Buy
MSM,6.39,10.0173,34.99,Buy
TECK,4,5.2396,36.78,Buy
TRTN,9.76,8.1248,233.37,Hold
HIMX,0.54,11.2970,50,Buy
RCI,3.39,9.9132,399.46,Buy
TRP,2.99,10.6082,180.84,Hold
SMG,3.21,13.5137,2502.67,Buy
KVHI,-0.32,2.8958,0.98,Buy
ETR,7.19,9.9916,200.77,Buy
SNPS,12.7,52.9408,11.49,Buy
LULU,13.9,21.9118,33.78,Buy
T,2.47,6.4089,142.91,Hold
IEP,13.38,-246.3708,105.68,StrongBuy
OSW,0.72,19.5342,46.36,Buy
MATW,3.13,14.7735,163.43,Buy
FDS,16.62,23.5662,114.12,Hold
LYFT,0.48,-3.7940,281.48,Hold
CYRX,-0.97,-32.8232,81.02,Buy
UUUU,-0.16,-30.5272,0.38,Buy
ETN,9.75,23.3068,54.38,Buy
APLE,0.87,11.9346,47.71,Buy
CQP,3.72,6.6212,0,Sell
ZUO,0.26,-18.6214,232.56,Buy
ARMK,2.37,13.1559,225.34,Buy
CSAN,0.47,8.3691,131.38,Buy
BRK.A,26757.8,6.4705,22.72,Buy
NCR,3.71,8.2044,315.2,Buy
ZI,1.03,27.6398,56.06,Buy
WTM,55,20.1706,13.72,Hold
ALDX,-1.09,-5.2783,12.44,StrongBuy
OB,-0.01,-17.9869,60.61,Hold
MSA,7.16,17.3823,102.02,Buy
PRU,13.21,10.2998,106.42,Hold
PSFE,1.15,8.6704,294.72,Hold
TASK,1.29,6.4395,67.21,Buy
VRNS,0.27,-27.5573,66.49,Buy
CENT,2.86,10.2368,94.7,Buy
K,4.29,14.0589,176.33,Hold
TCOM,2.24,3.2296,44.42,Buy
HAIN,0.64,12.5689,91.29,Buy
CRI,6.3,9.2275,136.16,Hold
NVEE,5.93,16.4420,36,Buy
STZ,13.35,18.3490,138.72,Buy
RAMP,1.48,-44.0686,5.12,Buy
INZY,-1.45,-2.7450,32.31,Buy
STM,4.44,5.8594,19.64,Buy
BE,0.39,-45.5025,239.06,Buy
TACT,-0.22,8.8161,11.46,Buy
FICO,24.02,38.5437,0,Buy
VVX,2.59,10.5375,125.05,Buy
PLXS,5.94,9.5182,45.72,Buy
VSTO,5.3,5.4159,93.75,Buy
DIN,6.68,10.9029,0,Buy
SBGI,3,6.5741,684.55,Hold
DXPE,4.17,6.9727,126.61,StrongBuy
TYRA,-1.8,-6.9388,2.54,StrongBuy
OLMA,-2.32,-3.1094,1.24,Buy
UNF,7.51,12.9904,3.26,Hold
THRM,3.45,14.9234,36.42,Buy
HURN,5.08,15.1516,81.17,StrongBuy
SKWD,2.3,9.5856,24.61,Buy
PPC,2.16,10.2808,129.78,Buy
HQI,0.94,15.7468,27.97,StrongBuy
RYTM,-2.31,-6.5180,0.89,Buy
RBLX,-1.82,-17.0114,1058.97,Buy
LAD,37.69,9.1485,171.39,Buy
MWA,0.65,13.6886,66.34,Hold
AEM,2.22,9.2635,10.6,Buy
TPX,3.06,14.3389,2307.25,Buy
CULP,0.32,-3.1524,6.45,Buy
DG,8.54,11.7241,286.39,Buy
KRO,0.49,70.6185,51.83,Hold
MCK,30.67,11.9946,0,Buy
RGR,3.88,7.5904,1.02,Buy
LUNG,-1.59,-5.3093,32.09,Buy
PLTR,0.27,-836.7789,8.11,Hold
ONL,-0.7,6.6034,57.36,Hold
ESLT,7.81,21.3842,55.98,Hold
CMRE,2.88,5.2438,117.88,Buy
ACCO,1.32,7.5752,140.93,Buy
VZ,4.39,6.6968,188.91,Hold
MAG,1.14,-76.8782,0.04,Buy
AZTA,0.22,-267.3905,2.67,Hold
VRNT,2.85,17.1568,35.09,Buy
NEWR,2.13,-41.8890,11.8,Hold
WPC,4.82,15.6355,93.18,Hold
CHDN,6.79,20.3258,541.04,Buy
NSTG,-1.91,-1.3966,0,Buy
HCI,3.84,627.0739,73.82,Buy
DNLI,-3.31,-15.0800,4.68,Buy
REVG,1.29,11.1718,58.92,Hold
SWKS,9,9.4059,29.13,Buy
EW,2.88,26.2870,10.62,Buy
IART,3.51,12.3892,95.36,Hold
DO,1.07,23.1914,54.76,Buy
EMN,8.3,9.2390,102.99,Buy
ICL,0.57,3.6787,47.23,Hold
DOMO,-0.2,-7.0459,0,Buy
CMPR,3.94,15.6368,0,StrongBuy
RH,15.04,14.9224,0,Buy
CR,5.31,7.2497,21.19,Buy
PLUS,5.72,9.5048,32.43,Buy
APTV,6.22,13.4197,73.53,Buy
LW,5.94,16.2451,256.37,Buy
OSK,8.82,8.7413,17.58,Buy
UE,0.4,17.2646,176.62,Buy
STLA,4.06,1.2097,38.26,Buy
PANL,0.75,5.2745,78.2,Buy
FTNT,1.76,35.5948,331.35,Buy
VTNR,0.59,11.4185,193.01,Buy
BHVN,-4.86,-2.2620,7.52,Buy
FELE,4.56,14.8758,25.35,Hold
ACI,2.8,6.8846,726.58,Buy
GNK,2.16,4.5389,16.07,StrongBuy
PNR,4.23,14.6099,75.45,Buy
DXLG,0.43,5.4692,99.69,Buy
MAN,6.88,7.4262,57.69,Hold
PBR.A,6.04,1.0549,75.04,Buy
NEXA,0.16,7.5086,101.68,Hold
CME,9.24,21.5898,14.05,Buy
ABBV,11.07,10.8127,475.99,Buy
GIB,5.69,10.5527,45.86,Buy
